year,country,gini_net,gini_net_se,gini_market,gini_market_se,rel_red,rel_red_se,abs_red,abs_red_se
2012,"Slovenia",24.68617,.6847854,40.81242,1.264491,39.48335,1.705848,16.12625,1.061274
2001,"Somalia",32.26207,1.983513,34.48139,1.866915,,,,
2002,"Somalia",30.53711,1.908072,32.31598,1.879745,,,,
2003,"Somalia",30.32653,1.615004,31.84629,1.63509,,,,
2004,"Somalia",30.11596,1.846075,31.37661,1.909552,,,,
2005,"Somalia",30.27106,1.891542,31.61077,2.057286,,,,
2006,"Somalia",30.2408,1.837432,31.54926,1.945885,,,,
1965,"South Africa",51.01408,2.380057,58.42464,2.864755,,,,
1968,"South Africa",60.11708,2.653581,61.69489,2.817748,,,,
1970,"South Africa",60.73133,2.994225,63.87505,3.017806,,,,
1972,"South Africa",61.096,3.112417,66.05521,3.369127,,,,
1973,"South Africa",61.04719,2.769578,67.14529,3.588399,,,,
1974,"South Africa",60.91491,2.610347,68.23538,3.830314,,,,
1975,"South Africa",60.90906,2.229867,69.32546,4.090857,,,,
1976,"South Africa",60.72621,2.392275,69.05138,4.287169,,,,
1977,"South Africa",60.67064,2.473319,68.77729,4.564287,,,,
1978,"South Africa",60.3119,2.663027,68.5032,4.908543,,,,
1979,"South Africa",59.76716,2.656049,68.22912,5.306888,,,,
1980,"South Africa",58.96517,2.515537,67.95503,5.748086,,,,
1981,"South Africa",58.36245,2.405914,67.68095,6.223032,,,,
1982,"South Africa",57.97183,2.321058,67.40687,6.724577,,,,
1983,"South Africa",57.88702,2.331542,67.13278,7.247201,,,,
1984,"South Africa",57.93681,2.332519,66.8587,7.786662,,,,
1985,"South Africa",57.89233,2.319829,66.58461,8.339692,11.94183,9.397551,8.692282,6.911935
1986,"South Africa",57.9155,2.325418,66.31052,8.903764,11.34056,10.34647,8.395031,7.469716
1987,"South Africa",58.00331,2.282914,66.03644,9.476905,10.59553,11.50148,8.033124,8.070206
1988,"South Africa",58.19099,2.303073,65.76235,10.05757,,,,
1989,"South Africa",58.58639,2.269793,65.48827,10.64452,,,,
1990,"South Africa",58.81517,2.28947,65.21419,11.23677,,,,
1991,"South Africa",59.46698,2.754619,64.9401,11.83353,,,,
1992,"South Africa",58.87354,2.313532,64.97492,7.927031,8.31311,9.32668,6.101391,6.390755
1993,"South Africa",57.90223,2.175901,65.00975,5.828512,10.35528,7.135807,7.107524,5.086656
1994,"South Africa",59.24057,2.42923,65.37103,5.253743,9.00671,5.316743,6.130466,3.845001
1995,"South Africa",59.13525,2.299004,65.73232,6.233343,9.378645,7.658033,6.597065,5.478906
1996,"South Africa",61.60681,2.979143,66.45146,12.49312,,,,
1997,"South Africa",59.64151,2.38759,66.40649,9.651382,8.502889,12.18696,6.764981,8.286313
1998,"South Africa",59.08372,2.202806,66.36152,6.844537,10.21857,7.758729,7.277799,5.597009
1999,"South Africa",58.30985,2.32061,66.31654,4.144112,11.88053,3.984357,8.006695,2.991949
2000,"South Africa",57.10607,1.371974,66.27157,2.031532,13.77898,2.479812,9.165499,1.837006
2001,"South Africa",59.48788,2.476436,65.51445,2.442902,9.183967,2.349453,6.026578,1.589833
2002,"South Africa",61.00792,2.338141,64.75734,3.297052,5.690533,2.957845,3.749412,2.037752
2003,"South Africa",61.23279,2.357277,63.47231,3.343572,3.415296,3.130805,2.239527,2.06567
2004,"South Africa",62.5433,2.216748,63.00389,3.054172,.5855597,4.261895,.4605862,2.672794
2005,"South Africa",57.73544,1.853647,61.7067,2.761014,6.315533,3.751987,3.971259,2.426034
2006,"South Africa",60.24929,1.624714,65.70856,2.397772,8.234574,2.911207,5.459271,2.05631
2007,"South Africa",59.46589,1.542074,66.50777,1.340516,10.58377,1.704104,7.041882,1.158207
2008,"South Africa",59.4,.587656,67.3,.5,11.72253,.8022403,7.891184,.5587284
2009,"South Africa",59.36144,.7689173,68.31121,.6717352,13.09883,.9974577,8.949767,.7101148
2010,"South Africa",59.4,.784255,69.4,.7,14.45133,1.024893,10.03779,.7435938
2011,"South Africa",58.84806,1.524594,68.74067,1.56439,14.37246,2.083323,9.892615,1.534111
1963,"Spain",23.97437,3.069012,32.8704,4.66093,,,,
1964,"Spain",23.66895,3.008627,32.02545,4.543532,,,,
1965,"Spain",20.44057,.9029261,28.13167,1.360583,,,,
1966,"Spain",24.75397,3.071837,31.76695,4.435301,,,,
1967,"Spain",26.12161,3.183773,32.11105,4.342672,,,,
1968,"Spain",28.65709,3.749363,33.07362,4.948694,,,,
1969,"Spain",30.1244,3.84128,33.19924,4.977641,,,,
1970,"Spain",31.02156,4.030724,33.09026,5.144818,,,,
1971,"Spain",31.99033,3.437137,33.15799,4.487975,,,,
1973,"Spain",33.54396,.7488446,33.87137,1.631392,,,,
1975,"Spain",32.03588,3.269262,36.75654,4.369384,12.38383,7.276093,4.720659,2.91931
1976,"Spain",31.23771,3.610873,39.33832,5.146037,20.17836,6.55264,8.100609,3.141927
1977,"Spain",31.46723,3.460373,40.76199,5.075902,22.4664,5.643199,9.294762,2.974118
1978,"Spain",31.32169,2.866068,41.71294,4.455536,24.64004,4.880411,10.39125,2.762768
1979,"Spain",31.42509,2.764844,42.23992,4.346793,25.31174,5.277666,10.81483,2.943634
1980,"Spain",31.8,.255965,41.7,.3,23.76047,.581116,9.912724,.2824847
1982,"Spain",32.30619,2.226765,41.69408,4.537086,21.88259,7.528788,9.387891,3.875157
1985,"Spain",31.4,.5508044,36.92921,.4135179,14.82084,1.281401,5.474004,.4860798
1986,"Spain",28.29834,1.02908,33.5154,.4370639,15.57242,2.675654,5.217067,.8867983
1987,"Spain",26.62039,1.376835,33.18178,.4313267,19.78713,3.746616,6.56139,1.222668
1988,"Spain",25.86069,.9450856,33.14048,.3720135,21.97263,2.529386,7.279791,.8241845
1989,"Spain",27.50762,.6794098,36.30194,.3583208,24.22727,1.633782,8.794321,.5897712
1990,"Spain",30.2,.267709,42,.3,28.07813,.5747339,11.79786,.2796235
1991,"Spain",31.36074,1.397874,43.58466,2.90444,27.86554,3.640426,12.22391,2.230904
1992,"Spain",32.9897,1.30924,46.35196,2.809271,28.68226,3.183311,13.36225,2.141474
1993,"Spain",34.81414,.2929671,49.13906,.4219216,29.1491,.6081592,14.32492,.3777173
1994,"Spain",35.16211,.3139623,49.69099,.4678285,29.23517,.6507937,14.52889,.4133196
1995,"Spain",35.3,.441619,50.6,.6,30.20131,.841814,15.28728,.5284695
1996,"Spain",35.19675,.2998868,49.73982,.4735426,29.23483,.6306732,14.54306,.4092734
1997,"Spain",34.92566,.2650625,49.24427,.4465152,29.07346,.5796027,14.31861,.3794428
1998,"Spain",34.15366,.2379995,48.33684,.4226726,29.33912,.5676451,14.18318,.3680803
1999,"Spain",33.85617,.3028952,47.97898,.4303004,29.43257,.6312235,14.12281,.3823847
2000,"Spain",33.6,.507684,47.6,.6,29.37389,1.016358,13.99053,.5732112
2001,"Spain",33.09548,.279186,47.18982,.3985549,29.86483,.5922724,14.09434,.3546219
2002,"Spain",32.61736,.1955661,46.67142,.3231915,30.11089,.4520778,14.05406,.2805858
2003,"Spain",32.0741,.190134,45.97631,.3190402,30.2359,.4428414,13.9022,.2729324
2004,"Spain",31.6,.274109,45.2,.4,30.10371,.5976877,13.61334,.3437311
2005,"Spain",31.33462,.2064912,45.24805,.3298643,30.74723,.4819258,13.91343,.2882177
2006,"Spain",31.0538,.2243418,45.1922,.3315279,31.28315,.5036912,14.1384,.2948469
2007,"Spain",30.7,.303548,44.9,.4,31.62908,.6460222,14.21193,.3681584
2008,"Spain",31.70669,.2804808,47.10943,.4254198,32.69297,.5891446,15.40274,.3678464
2009,"Spain",32.56996,.2795516,49.09515,.4198495,33.65718,.5597854,16.52519,.3652505
2010,"Spain",33.4,.302597,51.2,.4,34.73322,.5506833,17.7851,.3600844
2011,"Spain",33.84683,.529327,51.28531,1.034367,33.98608,1.229554,17.43848,.9048047
2012,"Spain",34.23467,.7692014,51.45369,1.686787,33.41741,1.956993,17.21901,1.472525
2013,"Spain",34.13085,.8956556,50.9734,2.0494,32.96701,2.42909,16.84255,1.808705
1963,"Sri Lanka",42.20579,1.69457,45.55118,2.202694,,,,
1970,"Sri Lanka",32.3209,2.192514,34.55585,3.040324,,,,
1973,"Sri Lanka",33.01083,1.485971,35.37199,1.956563,,,,
1979,"Sri Lanka",38.87808,2.022185,42.31646,2.199753,,,,
1980,"Sri Lanka",37.71218,2.020247,41.38992,1.961825,,,,
1981,"Sri Lanka",39.06932,2.141433,42.86475,2.170333,,,,
1982,"Sri Lanka",38.85332,2.31241,42.89919,2.169447,,,,
1983,"Sri Lanka",36.96702,2.80151,41.84731,2.890051,,,,
1984,"Sri Lanka",35.75131,3.171696,40.79543,4.179611,,,,
1985,"Sri Lanka",34.36905,3.687644,39.74355,5.661868,12.44658,11.17713,5.374502,4.770374
1986,"Sri Lanka",34.74268,3.112499,42.74306,4.583678,18.15531,8.343086,8.000377,4.053801
1987,"Sri Lanka",36.068,3.894037,41.36169,6.211406,11.35817,13.15193,5.29369,5.518462
1988,"Sri Lanka",35.06487,3.564687,39.6935,5.186525,10.92227,8.739715,4.628635,3.678501
1989,"Sri Lanka",35.15363,3.49849,38.02533,4.824529,6.854484,8.677382,2.871698,3.329824
1990,"Sri Lanka",33.67075,3.518741,36.35714,5.263998,6.068853,12.72682,2.686396,4.553352
1991,"Sri Lanka",36.94864,3.027333,40.04593,3.471993,7.370857,7.803204,3.097291,3.216277
1992,"Sri Lanka",36.99546,2.927121,39.97536,3.582511,7.137937,6.613947,2.979896,2.731024
1993,"Sri Lanka",37.04229,3.098398,39.9048,4.100296,6.713504,7.388204,2.862501,3.039375
1994,"Sri Lanka",37.08912,3.501549,39.83423,4.897842,6.08266,9.823991,2.745106,3.960096
1995,"Sri Lanka",37.13595,4.068213,39.76366,5.862056,5.219586,13.27854,2.62771,5.176116
1996,"Sri Lanka",38.61539,3.013892,41.47035,3.760892,6.418953,8.281048,2.85496,3.562516
1997,"Sri Lanka",36.46931,3.259548,39.15092,3.972869,6.50246,6.65854,2.681607,2.706894
1998,"Sri Lanka",35.63227,2.977043,36.83148,4.904435,2.217674,10.02183,1.199216,3.553061
1999,"Sri Lanka",33.59571,1.739802,34.51205,6.241288,-.5222281,19.73977,.9163349,5.568547
2000,"Sri Lanka",35.83041,1.665497,37.79843,5.362932,3.569007,12.35985,1.968024,4.698183
2001,"Sri Lanka",36.68072,1.897079,38.99205,4.779216,4.92644,8.922989,2.311337,3.528704
2002,"Sri Lanka",39.13086,1.738228,42.30621,3.863482,6.902561,7.60942,3.175345,3.367306
2003,"Sri Lanka",39.91927,1.593666,43.03455,3.077797,6.92595,5.288174,3.115273,2.415293
2004,"Sri Lanka",40.70768,1.680779,43.76289,2.553056,6.809847,4.14969,3.055201,1.925492
2005,"Sri Lanka",41.49609,1.969056,44.49123,2.462167,6.570499,4.808398,2.995129,2.227195
2006,"Sri Lanka",41.70596,1.940937,44.32098,2.397696,5.750081,4.659233,2.615027,2.136455
2007,"Sri Lanka",40.54553,2.33672,43.63086,3.251598,6.77651,6.012227,3.08533,2.750409
2008,"Sri Lanka",40.42104,2.305495,43.57363,3.794741,6.890146,5.190414,3.152585,2.439255
2009,"Sri Lanka",39.18995,3.434361,41.88681,5.155092,5.44732,11.1165,2.696865,4.699069
2010,"Sri Lanka",41.05108,2.925909,44.12277,3.689105,6.574656,7.476507,3.071687,3.42722
2011,"Sri Lanka",41.79394,2.265676,44.96648,2.63622,6.931343,4.327574,3.172543,2.037396
2012,"Sri Lanka",42.5368,2.290839,45.81019,2.32419,7.026074,5.007555,3.273398,2.35861
2013,"Sri Lanka",40.26889,2.337441,43.45468,2.35024,7.203126,5.282194,3.185784,2.357017
1995,"St. Lucia",50.97066,2.856521,53.91685,3.801671,,,,
1996,"St. Lucia",50.24653,2.712303,53.02994,3.6285,,,,
1997,"St. Lucia",49.52239,2.584123,52.14303,3.479612,,,,
1998,"St. Lucia",48.79826,2.474474,51.25613,3.35824,,,,
1999,"St. Lucia",48.07412,2.385912,50.36922,3.26745,,,,
2000,"St. Lucia",47.34999,2.320853,49.48231,3.209841,,,,
2001,"St. Lucia",46.62585,2.281308,48.59541,3.187209,,,,
2002,"St. Lucia",45.90172,2.268612,47.7085,3.200299,,,,
2003,"St. Lucia",45.17759,2.283212,46.82159,3.248678,,,,
2004,"St. Lucia",44.45345,2.324596,45.93468,3.330809,,,,
2005,"St. Lucia",43.72932,2.391371,45.04778,3.444279,,,,
2006,"St. Lucia",43.00518,2.481491,44.16087,3.586113,,,,
1995,"St. Vincent and the Grenadines",57.13995,3.073414,60.19354,4.24663,,,,
1968,"Sudan",41.70184,2.416759,45.35247,2.461973,,,,
1969,"Sudan",40.67237,2.30679,44.21056,2.439363,,,,
2009,"Sudan",35.54111,2.402756,37.20225,2.651948,,,,
1962,"Suriname",28.12453,1.361364,29.60738,1.766601,,,,
1999,"Suriname",53.99274,2.069498,56.85614,2.723123,,,,
2000,"Suriname",52.41272,1.794252,55.12517,2.364271,,,,
2001,"Suriname",50.8327,2.032768,53.3942,2.675642,,,,
1994,"Swaziland",61.04224,4.288117,63.71971,5.011101,,,,
1995,"Swaziland",59.33202,3.846807,61.99109,4.525995,,,,
1996,"Swaziland",57.6218,3.462839,60.26246,4.11627,,,,
1997,"Swaziland",55.91157,3.157204,58.53383,3.806346,,,,
1998,"Swaziland",54.20135,2.954313,56.8052,3.621937,,,,
1999,"Swaziland",52.49112,2.875994,55.07658,3.582475,,,,
2000,"Swaziland",50.7809,2.932246,53.34795,3.692612,,,,
2001,"Swaziland",50.54724,2.898298,53.11107,3.491157,,,,
2002,"Swaziland",49.86117,2.693537,52.38832,3.214802,,,,
2003,"Swaziland",49.17509,2.707721,51.66557,3.175336,,,,
2004,"Swaziland",48.48902,2.937679,50.94281,3.381066,,,,
2005,"Swaziland",47.80295,3.339126,50.22006,3.792295,,,,
2006,"Swaziland",48.76569,3.032343,51.12429,3.463361,,,,
2007,"Swaziland",49.72844,2.938215,52.02853,3.396526,,,,
2008,"Swaziland",50.69118,3.076324,52.93276,3.606393,,,,
2009,"Swaziland",51.65393,3.41864,53.83699,4.050174,,,,
1960,"Sweden",27.03834,1.239814,42.55699,2.276441,,,,
1961,"Sweden",26.17499,1.130106,41.69074,2.03043,,,,
1962,"Sweden",26.24499,1.124964,41.67303,2.063769,,,,
1963,"Sweden",25.46948,1.067866,40.87637,1.992873,,,,
1964,"Sweden",25.75636,1.077416,41.09559,2.084066,,,,
1965,"Sweden",25.5416,.9632041,40.99588,1.780159,,,,
1966,"Sweden",25.86849,.7503957,41.665,1.29593,,,,
1967,"Sweden",26,.35498,42.6,.5,,,,
1968,"Sweden",25.98339,.6873015,42.25946,1.493094,,,,
1969,"Sweden",25.97101,.9542384,42.34288,2.187228,,,,
1970,"Sweden",25.69016,1.042175,43.63197,2.665967,,,,
1971,"Sweden",25.68713,1.093474,43.98809,3.004088,,,,
1972,"Sweden",24.9298,1.031822,44.5041,2.790851,,,,
1973,"Sweden",24.52992,1.00816,43.25268,2.735709,,,,
1974,"Sweden",22.57849,.6463334,40.83142,1.682305,,,,
1975,"Sweden",21.5,.195084,40.1,.4,46.41657,.5079423,18.6342,.3508773
1976,"Sweden",19.883,.477711,36.53239,1.365391,45.52388,1.754207,16.64939,1.18971
1977,"Sweden",19.51927,.7014346,36.07834,2.126277,45.76363,2.849866,16.55907,1.885381
1978,"Sweden",19.354,.7295102,36.79276,2.202146,47.26849,2.757056,17.43876,1.936461
1979,"Sweden",20.58715,.6723297,41.01994,2.035691,49.73125,2.144472,20.43279,1.771382
1980,"Sweden",20.36872,.436535,41.45571,1.368564,50.83144,1.381117,21.08699,1.190616
1981,"Sweden",19.7,.186968,41.3,.6,52.33664,.6055033,21.64887,.5208097
1982,"Sweden",19.80563,.3467055,39.9674,.8455495,50.43279,.958311,20.16176,.7307412
1983,"Sweden",19.38369,.4590693,38.11637,.9344541,49.13021,1.22634,18.73268,.8083427
1984,"Sweden",19.26335,.5277886,37.77114,1.031086,48.9797,1.436783,18.50779,.9097881
1985,"Sweden",19.18318,.4813598,38.03939,.9452861,49.55528,1.24221,18.85621,.8100039
1986,"Sweden",19.78448,.3799948,39.5856,.6984853,50.01458,.8867552,19.80112,.5885816
1987,"Sweden",21.2,.245311,42.9,.4,50.56768,.5224801,21.70556,.3522038
1988,"Sweden",19.32514,.3433475,39.31826,.7200545,50.84114,.8778001,19.99312,.6187382
1989,"Sweden",18.90848,.4482268,39.04903,1.054256,51.55764,1.243393,20.14055,.9187736
1990,"Sweden",17.96207,.42732,36.9681,1.001291,51.39288,1.208892,19.00603,.8546286
1991,"Sweden",20.33519,.3251293,42.04619,.7855678,51.6263,.8528072,21.711,.6869568
1992,"Sweden",22.9,.190486,46.2,.4,50.45213,.4185451,23.32779,.3451044
1993,"Sweden",21.75845,.3003411,46.5582,.7498167,53.25869,.7393312,24.79975,.6706277
1994,"Sweden",21.6812,.2925491,47.34226,.6414567,54.19932,.5996888,25.66106,.5459434
1995,"Sweden",22.1,.215097,48.9,.3,54.80758,.3970567,26.80988,.2762136
1996,"Sweden",21.5905,.3381703,47.59174,.7855749,54.62728,.7406309,26.00124,.6878223
1997,"Sweden",21.45283,.4042223,46.90533,1.117482,54.2484,.9727384,25.4525,.9686526
1998,"Sweden",21.99753,.4031159,46.96251,1.077023,53.14437,.9950572,24.96498,.9475223
1999,"Sweden",23.17198,.3436154,46.55923,.8062229,50.22293,.7893599,23.38725,.6919917
2000,"Sweden",25.2,.253004,46.8,.3,46.16661,.479871,21.61065,.2828764
2001,"Sweden",23.63595,.4065375,44.3469,.8479892,46.69149,.9705253,20.71096,.7335854
2002,"Sweden",22.88939,.5361001,42.60039,1.196288,46.24541,1.380531,19.71099,1.028126
2003,"Sweden",22.48754,.5324249,42.71395,1.176414,47.3316,1.311437,20.22641,.9958349
2004,"Sweden",22.99949,.4230198,44.23384,.8268697,47.99613,.9334288,21.23436,.6997458
2005,"Sweden",23.7,.214426,46.5,.2,49.011,.4037189,22.79515,.2142463
2006,"Sweden",24.03565,.4665926,46.72572,.9797691,48.54819,1.031239,22.69007,.8424594
2007,"Sweden",24.56546,.6526133,47.50817,1.472775,48.2644,1.481478,22.94271,1.265112
2008,"Sweden",24.14405,.7384318,47.06335,1.67639,48.66064,1.749575,22.91931,1.470164
2009,"Sweden",24.36092,.7329034,47.8797,1.778676,49.07812,1.758659,23.51877,1.557881
2010,"Sweden",23.8336,.7844315,47.58868,1.778175,49.87976,1.731089,23.75508,1.523976
2011,"Sweden",23.94552,.7958696,48.19753,1.944869,50.27042,1.858763,24.252,1.689153
2012,"Sweden",23.55796,.7964923,47.90289,1.995295,50.76941,1.922075,24.34493,1.754218
1961,"Switzerland",30.58994,1.955141,44.9006,3.622068,,,,
1963,"Switzerland",30.36897,1.871904,44.41271,3.321129,,,,
1965,"Switzerland",30.07319,1.841606,43.69183,3.194642,,,,
1967,"Switzerland",30.19375,1.969698,43.85498,3.43032,,,,
1971,"Switzerland",29.69184,1.928197,43.334,3.298689,,,,
1973,"Switzerland",29.22278,1.947725,42.90564,3.303021,,,,
1980,"Switzerland",31.37831,.8945552,40.31551,1.289862,22.12532,2.319958,8.937208,1.127654
1982,"Switzerland",30.9,.553581,39.7,.5,22.10258,1.250136,8.781539,.5396416
1989,"Switzerland",26.1452,1.969851,36.4646,3.101549,28.02031,5.676358,10.31939,2.616337
1990,"Switzerland",27.66747,1.400441,37.85431,2.17367,26.79177,3.66902,10.18685,1.76419
1991,"Switzerland",29.18973,.8633708,39.24403,1.280676,25.58756,1.93918,10.0543,.9656442
1992,"Switzerland",30.7,.478377,40.6,.6,24.40964,1.157383,9.921755,.5527421
1993,"Switzerland",29.82242,.4592217,39.41985,.6162077,24.33944,1.028567,9.597434,.4907311
1994,"Switzerland",28.93284,.4518131,38.20596,.6709163,24.26198,1.027237,9.273113,.4960967
1995,"Switzerland",28.04327,.4610702,36.99206,.7594268,24.17623,1.178899,8.948792,.5669293
1996,"Switzerland",27.15369,.4860418,35.77816,.8715006,24.08101,1.460567,8.624471,.6831599
1997,"Switzerland",26.26412,.5244882,34.56427,.9992402,23.97491,1.836771,8.30015,.8258377
1998,"Switzerland",25.37455,.5737066,33.35038,1.13738,23.85622,2.284874,7.975829,.9835193
1999,"Switzerland",27.1268,1.018272,37.40745,1.660598,27.41639,2.596535,10.28064,1.290428
2000,"Switzerland",28,.481119,38.9,.7,28.00451,1.219157,10.90616,.6004484
2001,"Switzerland",27.5399,.3626501,39.14438,.5104235,29.63939,.9236283,11.60448,.4551122
2002,"Switzerland",27.3,.493731,39.3,.7,30.55748,1.277082,12.03086,.627357
2003,"Switzerland",27.53582,.4237684,40.16669,.6023776,31.43885,1.027254,12.63087,.5288171
2004,"Switzerland",26.8,.530851,39.6,.6,32.23553,1.255457,12.76984,.5807464
2005,"Switzerland",30.99586,1.04489,45.6409,1.688483,32.03816,2.378305,14.64505,1.458227
2006,"Switzerland",30.06335,1.032598,43.88776,1.675183,31.46577,1.821015,13.82442,1.14499
2007,"Switzerland",31.39076,.9475601,45.86684,1.660638,31.50851,2.31646,14.47608,1.443974
2008,"Switzerland",30.5018,.849183,44.05136,1.636388,30.70001,2.284278,13.54955,1.394875
2009,"Switzerland",30.19535,.819617,43.45021,1.540059,30.45079,2.273354,13.25486,1.353015
2010,"Switzerland",30.00024,.9158929,42.56046,1.762654,29.43546,2.61578,12.56021,1.517031
2011,"Switzerland",29.71012,.9892343,41.89936,1.652166,29.02724,2.62881,12.18924,1.443835
2012,"Switzerland",29.50027,1.032934,41.309,1.836646,28.50277,2.859594,11.80872,1.560232
1997,"Syria",32.71952,2.327118,34.32682,2.461464,,,,
1998,"Syria",33.46811,2.162745,35.13319,2.287202,,,,
1999,"Syria",34.21669,2.054746,35.93957,2.183817,,,,
2000,"Syria",34.96527,2.012218,36.74595,2.161504,,,,
2001,"Syria",35.71386,2.039263,37.55233,2.222705,,,,
2002,"Syria",36.46245,2.133235,38.3587,2.360935,,,,
2003,"Syria",37.21103,2.285895,39.16508,2.563764,,,,
2004,"Syria",37.41692,2.285204,39.32862,2.518183,,,,
2005,"Syria",36.3836,2.034123,38.25443,2.282465,,,,
2006,"Syria",35.35028,2.039884,37.18023,2.380082,,,,
2007,"Syria",34.31696,2.300556,36.10604,2.776091,,,,
1964,"Taiwan",29.61727,1.032081,30.9106,1.163799,,,,
1968,"Taiwan",29.01258,.8468652,30.26577,1.006491,,,,
1970,"Taiwan",27.60898,.7239197,28.76766,.8781468,,,,
1971,"Taiwan",27.03111,.7513673,28.15264,.9643807,,,,
1972,"Taiwan",26.87163,.7147112,27.97734,.8476708,,,,
1974,"Taiwan",26.42564,.6874695,27.45899,.7868251,,,,
1975,"Taiwan",26.15882,.7342571,27.19129,.8545542,3.766537,2.005376,1.032467,.5603258
1976,"Taiwan",25.96991,.6637534,27.04657,.7575347,3.94077,2.546546,1.076663,.7068066
1977,"Taiwan",25.94386,.6622646,27.02575,.7736259,3.960213,2.597478,1.081893,.7191355
1978,"Taiwan",25.94533,.645421,26.90332,.7258431,3.525194,2.425189,.9579907,.6645684
1979,"Taiwan",26.15847,.5707514,27.0272,.6150941,3.189218,2.112516,.8687247,.5807163
1980,"Taiwan",26.37062,.3949883,27.04806,.4173615,2.492996,1.460614,.6774418,.4003177
1981,"Taiwan",26.7,.209888,27.2,.2,1.82751,.7364056,.4979686,.2020042
1982,"Taiwan",26.70778,.1971684,27.21958,.2122541,1.877269,.7234925,.5117938,.1987676
1983,"Taiwan",26.79892,.1849459,27.30527,.2002406,1.851385,.7289404,.5063466,.2011937
1984,"Taiwan",26.79312,.1799873,27.3042,.2077414,1.868691,.6976643,.5110779,.1927507
1985,"Taiwan",26.84695,.1695152,27.3769,.1924552,1.933108,.652286,.5299467,.1807211
1986,"Taiwan",26.9,.194857,27.5,.2,2.166316,.7170423,.5966659,.1994288
